Customer ID,No_of_Months_Transac,Total_Qty,Number_of_Item_Types,Max_Item_UnitPrice,Min_Item_UnitPrice,Median_Item_UnitPrice,Last_Purchase_Date,First_Purchase_Date,Avg_Transaction_Per_Mth,Avg_Spending_Per_Mth,Ratio_Transaction_Per_Unique_Mth,Ratio_Spending_Per_Unique_Mth,Avg_Spending_Per_Inv,Avg_Purchase_Qty_Per_Inv,Avg_Item_Types_Per_Inv,Recency,Frequency,Monetary,Tenure,Customer_Country_Belgium,Customer_Country_France,Customer_Country_Germany,Customer_Country_Italy,Customer_Country_Netherlands,Customer_Country_Other Countries,Customer_Country_Portugal,Customer_Country_Spain,Customer_Country_Sweden,Customer_Country_Switzerland,Customer_Country_United Kingdom
15472.0,1,251,76,9.95,0.12,1.65,2011-08-18,2011-08-18,0.04,14.862400000000001,1.0,371.56,371.56,251.0,76.0,114,1,371.56,114,0,0,0,0,0,0,0,0,0,0,1
15473.0,3,776,5,3.75,2.55,2.55,2011-11-25,2010-09-21,0.32,81.84,2.6666666666666665,682.0,255.75,97.0,0.625,15,8,2046.0,445,0,0,0,0,0,0,0,0,0,0,1
15474.0,1,55,19,12.75,1.25,2.55,2010-04-23,2010-04-23,0.04,6.014000000000001,1.0,150.35000000000002,150.35000000000002,55.0,19.0,596,1,150.35000000000002,596,0,0,0,0,0,0,0,0,0,0,1
15475.0,1,319,29,11.95,0.83,1.25,2011-09-23,2011-09-23,0.04,18.164399999999993,1.0,454.10999999999984,454.10999999999984,319.0,29.0,78,1,454.10999999999984,78,0,0,0,0,0,0,0,0,0,0,1
15476.0,2,1174,67,12.75,0.29,2.1,2010-11-24,2010-09-23,0.16,88.39919999999998,2.0,1104.9899999999998,552.4949999999999,293.5,16.75,381,4,2209.9799999999996,443,0,0,0,0,0,0,0,0,0,0,1
15477.0,1,216,2,2.55,0.65,1.5999999999999999,2010-02-28,2010-02-28,0.04,14.736,1.0,368.40000000000003,368.40000000000003,216.0,2.0,650,1,368.40000000000003,650,0,0,0,0,0,0,0,0,0,0,1
15478.0,2,894,54,12.75,0.39,2.08,2011-10-30,2010-05-13,0.12,79.33919999999999,1.5,991.7399999999999,661.16,298.0,18.0,41,3,1983.4799999999998,576,0,0,0,0,0,0,0,0,0,0,1
15479.0,1,38,9,6.35,1.25,5.95,2009-12-06,2009-12-06,0.04,5.895999999999999,1.0,147.39999999999998,147.39999999999998,38.0,9.0,734,1,147.39999999999998,734,0,0,0,0,0,0,0,0,0,0,1
15480.0,3,1852,199,1868.56,0.19,2.55,2011-08-15,2010-02-01,0.2,251.16,1.6666666666666667,2093.0,1255.8,370.4,39.8,117,5,6279.0,677,0,0,0,0,0,1,0,0,0,0,0
15481.0,1,1450,38,12.75,0.21,1.45,2010-11-03,2010-11-03,0.04,79.73360000000001,1.0,1993.3400000000004,1993.3400000000004,1450.0,38.0,402,1,1993.3400000000004,402,0,0,0,0,0,1,0,0,0,0,0
15482.0,10,6516,76,40.0,0.29,2.55,2011-11-24,2009-12-02,0.76,576.6944,1.9,1441.736,758.8084210526316,342.94736842105266,4.0,16,19,14417.36,738,0,0,0,0,0,0,0,0,0,0,1
15483.0,6,905,217,9.95,0.06,1.25,2011-07-01,2010-01-24,0.4,32.7128,1.6666666666666667,136.30333333333334,81.78200000000001,90.5,21.7,162,10,817.82,685,0,0,0,0,0,0,0,0,0,0,1
15484.0,6,4074,181,14.95,0.12,1.65,2011-12-08,2009-12-05,0.24,186.08400000000012,1.0,775.3500000000005,775.3500000000005,679.0,30.166666666666668,2,6,4652.100000000003,735,0,0,0,0,0,0,0,0,0,0,1
15485.0,6,2153,82,9.95,0.21,2.95,2011-11-09,2009-12-01,0.28,192.43679999999998,1.1666666666666667,801.8199999999998,687.2742857142856,307.57142857142856,11.714285714285714,31,7,4810.919999999999,739,0,0,0,0,0,0,0,0,0,0,1
15486.0,1,40,1,2.55,2.55,2.55,2010-06-30,2010-06-30,0.04,4.08,1.0,102.0,102.0,40.0,1.0,528,1,102.0,528,0,0,0,0,0,0,0,0,0,0,1
15487.0,1,144,14,6.75,0.42,1.25,2010-01-29,2010-01-29,0.04,9.2528,1.0,231.32000000000002,231.32000000000002,144.0,14.0,680,1,231.32000000000002,680,0,0,0,0,0,0,0,0,0,0,1
15488.0,4,251,10,15.0,1.06,2.1,2011-09-08,2010-05-05,0.2,17.2768,1.25,107.98000000000002,86.38400000000001,50.2,2.0,93,5,431.9200000000001,584,0,0,0,0,0,0,0,0,0,0,1
15489.0,8,1264,75,12.75,0.21,2.95,2011-11-17,2010-01-15,0.32,96.78440000000006,1.0,302.4512500000002,302.4512500000002,158.0,9.375,23,8,2419.6100000000015,694,0,0,0,0,0,0,0,0,0,0,1
15490.0,1,82,22,7.95,0.42,2.55,2010-10-05,2010-10-05,0.04,8.434,1.0,210.84999999999997,210.84999999999997,82.0,22.0,431,1,210.84999999999997,431,0,0,0,0,0,0,0,0,0,0,1
15491.0,5,1646,109,16.95,0.19,2.1,2011-09-05,2011-04-18,0.24,124.00360000000006,1.2,620.0180000000003,516.681666666667,274.3333333333333,18.166666666666668,96,6,3100.0900000000015,236,0,0,0,0,0,0,0,0,0,0,1
15492.0,2,483,32,12.5,0.29,1.25,2011-11-11,2011-09-26,0.08,26.378399999999996,1.0,329.72999999999996,329.72999999999996,241.5,16.0,29,2,659.4599999999999,75,0,0,0,0,0,0,0,0,0,0,1
15493.0,8,1206,307,19.95,0.19,2.95,2011-11-07,2010-02-23,0.36,164.8671999999995,1.125,515.2099999999984,457.9644444444431,134.0,34.111111111111114,33,9,4121.679999999988,655,0,0,0,0,0,0,0,0,0,0,1
15494.0,5,3052,309,12.75,0.21,1.25,2011-11-18,2009-12-10,0.2,148.10400000000004,1.0,740.5200000000002,740.5200000000002,610.4,61.8,22,5,3702.6000000000013,730,0,0,0,0,0,0,0,0,0,0,1
15495.0,1,194,20,9.95,0.55,1.45,2010-11-25,2010-11-25,0.04,9.86,1.0,246.49999999999997,246.49999999999997,194.0,20.0,380,1,246.49999999999997,380,0,0,0,0,0,0,0,0,0,0,1
15496.0,1,98,22,12.75,0.65,1.25,2010-03-18,2010-03-18,0.04,5.845599999999999,1.0,146.14,146.14,98.0,22.0,632,1,146.14,632,0,0,0,0,0,0,0,0,0,0,1
15497.0,9,2937,67,16.95,0.42,3.81,2011-11-22,2009-12-18,0.36,346.29559999999964,1.0,961.9322222222212,961.9322222222212,326.3333333333333,7.444444444444445,18,9,8657.38999999999,722,0,0,0,0,0,0,0,0,0,0,1
15498.0,20,12134,617,79.95,0.14,2.08,2011-12-07,2009-12-16,1.76,998.9144,2.2,1248.643,567.565,275.77272727272725,14.022727272727273,3,44,24972.86,724,0,0,0,0,0,0,0,0,0,0,1
15499.0,1,59,40,7.95,0.55,2.1,2009-12-16,2009-12-16,0.04,6.345999999999999,1.0,158.64999999999998,158.64999999999998,59.0,40.0,724,1,158.64999999999998,724,0,0,0,0,0,0,0,0,0,0,1
15500.0,3,572,64,16.95,0.42,2.95,2011-12-01,2011-09-19,0.16,45.262400000000014,1.3333333333333333,377.1866666666668,282.8900000000001,143.0,16.0,9,4,1131.5600000000004,82,0,0,0,0,0,0,0,0,0,0,1
15501.0,1,205,63,12.75,0.12,2.55,2010-10-31,2010-10-20,0.08,15.997999999999992,2.0,399.9499999999998,199.9749999999999,102.5,31.5,405,2,399.9499999999998,416,0,0,0,0,0,0,0,0,0,0,1
15502.0,8,5559,239,3155.95,0.21,2.55,2011-11-24,2010-06-03,0.56,520.1547999999999,1.75,1625.4837499999999,928.847857142857,397.07142857142856,17.071428571428573,16,14,13003.869999999999,555,0,0,0,0,0,0,0,0,0,0,1
15503.0,2,130,113,9.95,0.42,1.45,2010-12-12,2009-12-13,0.08,10.291999999999996,1.0,128.64999999999995,128.64999999999995,65.0,56.5,363,2,257.2999999999999,727,0,0,0,0,0,0,0,0,0,0,1
15504.0,4,141,42,9.95,0.39,3.75,2011-09-19,2010-02-12,0.16,16.108,1.0,100.675,100.675,35.25,10.5,82,4,402.7,666,0,0,0,0,0,0,0,0,0,0,1
15505.0,4,2390,90,7.95,0.12,1.45,2011-10-18,2011-07-07,0.2,144.43840000000003,1.25,902.7400000000001,722.1920000000001,478.0,18.0,53,5,3610.9600000000005,156,0,0,0,0,0,0,0,0,0,0,1
15506.0,6,1637,182,12.75,0.19,1.65,2011-11-17,2010-08-19,0.24,81.21319999999994,1.0,338.3883333333331,338.3883333333331,272.8333333333333,30.333333333333332,23,6,2030.3299999999986,478,0,0,0,0,0,0,0,0,0,0,1
15507.0,1,160,41,12.75,0.42,3.75,2011-06-21,2011-06-21,0.04,19.034399999999998,1.0,475.85999999999996,475.85999999999996,160.0,41.0,172,1,475.85999999999996,172,0,0,0,0,0,0,0,0,0,0,1
15508.0,3,440,78,12.75,0.29,2.95,2011-06-03,2011-04-18,0.24,40.01080000000001,2.0,333.42333333333346,166.71166666666673,73.33333333333333,13.0,190,6,1000.2700000000003,236,0,0,0,0,0,0,0,0,0,0,1
15509.0,1,58,26,14.95,0.42,2.75,2010-11-24,2010-11-24,0.04,6.0964,1.0,152.41,152.41,58.0,26.0,381,1,152.41,381,0,0,0,0,0,0,0,0,0,0,1
15510.0,1,2,1,125.0,125.0,125.0,2011-01-13,2011-01-13,0.04,10.0,1.0,250.0,250.0,2.0,1.0,331,1,250.0,331,0,0,0,0,0,0,0,0,0,0,1
15511.0,3,269,117,12.75,0.29,2.95,2011-11-28,2011-09-15,0.2,36.0212,1.6666666666666667,300.1766666666667,180.10600000000002,53.8,23.4,12,5,900.5300000000001,86,0,0,0,0,0,0,0,0,0,0,1
15512.0,4,235,29,12.75,0.42,2.325,2011-07-07,2010-02-01,0.16,13.263200000000001,1.0,82.89500000000001,82.89500000000001,58.75,7.25,156,4,331.58000000000004,677,0,0,0,0,0,0,0,0,0,0,1
15513.0,19,10477,301,295.0,0.29,2.95,2011-11-06,2010-01-13,1.4,1057.482000000001,1.8421052631578947,1391.4236842105279,755.3442857142866,299.34285714285716,8.6,34,35,26437.05000000003,696,0,0,0,0,0,0,0,0,0,0,1
15514.0,9,4087,172,8.95,0.14,1.65,2011-11-27,2009-12-04,0.72,255.68239999999986,2.0,710.2288888888885,355.11444444444425,227.05555555555554,9.555555555555555,13,18,6392.059999999997,736,0,0,0,0,0,0,0,0,0,0,1
15515.0,1,131,7,6.75,0.42,2.95,2010-11-17,2010-11-17,0.04,6.8724,1.0,171.81,171.81,131.0,7.0,388,1,171.81,388,0,0,0,0,0,0,0,0,0,0,1
15516.0,1,27,15,8.5,0.39,2.55,2011-10-26,2011-10-24,0.12,2.4972,3.0,62.43,20.81,9.0,5.0,45,3,62.43,47,0,0,0,0,0,0,0,0,0,0,1
15517.0,1,293,27,12.75,0.14,1.25,2011-04-20,2011-04-20,0.04,10.6812,1.0,267.03000000000003,267.03000000000003,293.0,27.0,234,1,267.03000000000003,234,0,0,0,0,0,0,0,0,0,0,1
15518.0,11,2810,260,15.95,0.21,1.65,2011-10-06,2009-12-20,0.6,167.59959999999978,1.3636363636363635,380.9081818181813,279.3326666666663,187.33333333333334,17.333333333333332,65,15,4189.989999999994,720,0,0,0,0,0,0,0,0,0,0,1
15519.0,2,116,34,5.95,1.25,2.95,2010-11-21,2010-09-19,0.08,13.784399999999998,1.0,172.30499999999998,172.30499999999998,58.0,17.0,384,2,344.60999999999996,447,0,0,0,0,0,0,0,0,0,0,1
15520.0,1,314,18,4.95,0.19,1.67,2011-12-08,2011-12-08,0.04,13.74,1.0,343.5,343.5,314.0,18.0,2,1,343.5,2,0,0,0,0,0,0,0,0,0,0,1
15521.0,12,4507,204,125.0,0.21,1.65,2011-10-30,2010-01-05,0.64,283.9295999999997,1.3333333333333333,591.5199999999994,443.6399999999996,281.6875,12.75,41,16,7098.239999999993,704,0,0,0,0,0,0,0,0,0,0,1
15522.0,2,572,47,2.95,0.12,0.84,2011-11-07,2011-09-13,0.08,15.919599999999997,1.0,198.99499999999998,198.99499999999998,286.0,23.5,33,2,397.98999999999995,88,0,0,0,0,0,0,0,0,0,0,1
15523.0,11,15633,75,12.75,0.42,1.65,2011-09-16,2009-12-02,0.64,690.3676000000003,1.4545454545454546,1569.0172727272732,1078.6993750000004,977.0625,4.6875,85,16,17259.190000000006,738,0,0,0,0,0,0,0,0,0,0,1
15524.0,2,28,9,110.0,1.25,12.75,2011-11-15,2010-04-12,0.08,23.656,1.0,295.7,295.7,14.0,4.5,25,2,591.4,607,0,0,0,0,0,0,0,0,0,0,1
15525.0,4,527,152,14.95,0.12,1.65,2011-12-07,2010-11-22,0.16,35.60880000000001,1.0,222.55500000000006,222.55500000000006,131.75,38.0,3,4,890.2200000000003,383,0,0,0,0,0,0,0,0,0,0,1
15526.0,1,24,4,9.95,0.83,5.6,2011-11-06,2011-11-06,0.08,5.937600000000001,2.0,148.44000000000003,74.22000000000001,12.0,2.0,34,2,148.44000000000003,34,0,0,0,0,0,0,0,0,0,0,1
15527.0,15,2211,229,19.95,0.42,2.55,2011-11-21,2009-12-15,0.92,222.19559999999984,1.5333333333333334,370.32599999999974,241.51695652173893,96.1304347826087,9.956521739130435,19,23,5554.889999999996,725,0,0,0,0,0,0,0,0,0,0,1
15528.0,1,123,26,9.95,0.65,1.67,2011-03-30,2011-03-30,0.04,9.173199999999998,1.0,229.32999999999993,229.32999999999993,123.0,26.0,255,1,229.32999999999993,255,0,0,0,0,0,0,0,0,0,0,1
15529.0,10,4271,459,8.95,0.12,1.25,2011-11-17,2010-11-10,0.48,191.34639999999968,1.2,478.3659999999992,398.63833333333264,355.9166666666667,38.25,23,12,4783.659999999992,395,0,0,0,0,0,0,0,0,0,0,1
15530.0,5,1328,113,16.95,0.12,1.65,2011-11-18,2010-07-15,0.2,72.34719999999999,1.0,361.736,361.736,265.6,22.6,22,5,1808.6799999999998,513,0,0,0,0,0,0,0,0,0,0,1
15531.0,2,1085,196,14.95,0.19,2.1,2011-12-01,2011-11-09,0.08,78.89559999999999,1.0,986.1949999999998,986.1949999999998,542.5,98.0,9,2,1972.3899999999996,31,0,0,0,0,0,0,0,0,0,0,1
15532.0,8,1337,424,21.95,0.21,2.95,2011-11-14,2010-06-08,0.4,149.55399999999977,1.25,467.3562499999993,373.8849999999994,133.7,42.4,26,10,3738.8499999999945,550,0,0,0,0,0,0,0,0,0,0,1
15533.0,2,289,73,19.95,0.19,2.95,2011-11-20,2011-09-11,0.12,32.30279999999999,1.5,403.78499999999985,269.1899999999999,96.33333333333333,24.333333333333332,20,3,807.5699999999997,90,0,0,0,0,0,0,0,0,0,0,1
15534.0,1,63,8,7.95,1.25,2.75,2009-12-14,2009-12-14,0.04,6.49,1.0,162.25,162.25,63.0,8.0,726,1,162.25,726,0,0,0,0,0,0,0,0,0,0,1
15535.0,5,314,89,12.75,0.42,2.95,2011-06-19,2010-09-16,0.24,41.774800000000056,1.2,208.8740000000003,174.06166666666692,52.333333333333336,14.833333333333334,174,6,1044.3700000000015,450,0,0,0,0,0,0,0,0,0,0,1
15536.0,1,242,16,4.95,0.42,0.85,2010-10-26,2010-10-26,0.04,10.363600000000002,1.0,259.09000000000003,259.09000000000003,242.0,16.0,410,1,259.09000000000003,410,0,0,0,0,0,0,0,0,0,0,1
15537.0,1,29,24,16.95,0.75,3.5,2011-06-29,2011-06-29,0.04,4.436800000000002,1.0,110.92000000000003,110.92000000000003,29.0,24.0,164,1,110.92000000000003,164,0,0,0,0,0,0,0,0,0,0,1
15538.0,4,1016,3,26.95,1.25,2.55,2010-06-20,2010-02-14,0.24,134.336,1.5,839.6,559.7333333333333,169.33333333333334,0.5,538,6,3358.4,664,0,0,0,0,0,0,0,0,0,0,1
15539.0,1,410,41,4.25,0.39,1.25,2011-12-02,2011-12-02,0.04,21.538400000000003,1.0,538.46,538.46,410.0,41.0,8,1,538.46,8,0,0,0,0,0,0,0,0,0,0,1
15540.0,2,444,31,4.95,0.21,1.25,2011-11-28,2010-11-29,0.08,18.4272,1.0,230.34,230.34,222.0,15.5,12,2,460.68,376,0,0,0,0,0,0,0,0,0,0,1
15541.0,1,49,29,5.95,0.42,2.08,2011-08-17,2011-08-17,0.04,3.405200000000001,1.0,85.13000000000002,85.13000000000002,49.0,29.0,115,1,85.13000000000002,115,0,0,0,0,0,0,0,0,0,0,1
15542.0,2,418,212,14.95,0.19,1.95,2010-07-15,2009-12-02,0.12,34.228400000000036,1.5,427.8550000000004,285.23666666666696,139.33333333333334,70.66666666666667,513,3,855.7100000000008,738,0,0,0,0,0,0,0,0,0,0,1
15543.0,2,167,50,12.75,0.29,1.35,2011-02-24,2010-09-06,0.08,9.6904,1.0,121.13000000000001,121.13000000000001,83.5,25.0,289,2,242.26000000000002,460,0,0,0,0,0,0,0,0,0,0,1
15544.0,14,6745,209,12.75,0.42,1.25,2011-11-30,2010-01-28,0.8,312.3156000000005,1.4285714285714286,557.7064285714293,390.39450000000056,337.25,10.45,10,20,7807.890000000011,681,0,0,0,0,0,0,0,0,0,0,1
15545.0,2,162,78,9.95,0.29,1.65,2011-10-16,2010-12-03,0.08,11.558799999999996,1.0,144.48499999999996,144.48499999999996,81.0,39.0,55,2,288.9699999999999,372,0,0,0,0,0,0,0,0,0,0,1
15546.0,1,198,6,5.45,5.45,5.45,2010-04-12,2010-04-12,0.08,43.163999999999994,2.0,1079.1,539.55,99.0,3.0,607,2,1079.1,607,0,0,0,0,0,0,0,0,0,0,1
15547.0,18,7278,677,21.95,0.14,2.08,2011-12-02,2009-12-06,1.04,402.28200000000004,1.4444444444444444,558.725,386.8096153846154,279.9230769230769,26.03846153846154,8,26,10057.050000000001,734,0,0,0,0,0,0,0,0,0,0,1
15548.0,1,64,23,16.95,0.85,2.1,2010-04-23,2010-04-23,0.04,6.3236,1.0,158.09,158.09,64.0,23.0,596,1,158.09,596,0,0,0,0,0,0,0,0,0,0,1
15549.0,7,936,143,15.95,0.29,2.1,2011-09-23,2010-01-11,0.32,93.3664,1.1428571428571428,333.45142857142855,291.77,117.0,17.875,78,8,2334.16,698,0,0,0,0,0,0,0,0,0,0,1
15550.0,9,1139,168,34.95,0.29,1.95,2011-12-05,2009-12-03,0.48,88.44199999999994,1.3333333333333333,245.67222222222205,184.25416666666652,94.91666666666667,14.0,5,12,2211.0499999999984,737,0,0,0,0,0,0,0,0,0,0,1
15551.0,5,796,117,12.75,0.19,1.95,2011-11-03,2010-06-07,0.28,67.19240000000005,1.4,335.9620000000002,239.9728571428573,113.71428571428571,16.714285714285715,37,7,1679.810000000001,551,0,0,0,0,0,0,0,0,0,0,1
15552.0,2,166,29,4.25,0.19,1.95,2011-05-06,2010-03-26,0.08,10.100799999999998,1.0,126.25999999999998,126.25999999999998,83.0,14.5,218,2,252.51999999999995,624,0,0,0,0,0,0,0,0,0,0,1
15553.0,1,449,51,9.95,0.19,1.25,2011-10-10,2011-10-10,0.04,17.157199999999996,1.0,428.9299999999999,428.9299999999999,449.0,51.0,61,1,428.9299999999999,61,0,0,0,0,0,0,0,0,0,0,1
15554.0,1,74,14,9.95,0.85,3.75,2011-03-07,2011-03-07,0.04,8.687999999999999,1.0,217.2,217.2,74.0,14.0,278,1,217.2,278,0,0,0,0,0,0,0,0,0,0,1
15555.0,19,8511,682,19.95,0.06,1.45,2011-11-27,2009-12-06,1.44,449.75640000000254,1.894736842105263,591.7847368421086,312.3308333333351,236.41666666666666,18.944444444444443,13,36,11243.910000000064,734,0,0,0,0,0,0,0,0,0,0,1
15556.0,1,236,31,9.95,0.14,1.25,2011-11-15,2011-11-15,0.04,11.1908,1.0,279.77,279.77,236.0,31.0,25,1,279.77,25,0,0,0,0,0,0,0,0,0,0,1
15557.0,1,213,16,10.4,0.79,2.55,2011-11-11,2011-11-11,0.04,18.756400000000003,1.0,468.9100000000001,468.9100000000001,213.0,16.0,29,1,468.9100000000001,29,0,0,0,0,0,0,0,0,0,0,1
15558.0,1,73,23,16.95,0.42,2.55,2010-03-10,2010-03-10,0.04,8.107199999999999,1.0,202.67999999999998,202.67999999999998,73.0,23.0,640,1,202.67999999999998,640,0,0,0,0,0,0,0,0,0,0,1
15559.0,1,526,62,12.75,0.65,2.95,2010-05-20,2010-05-20,0.04,44.376,1.0,1109.3999999999999,1109.3999999999999,526.0,62.0,569,1,1109.3999999999999,569,0,0,0,0,0,0,0,0,0,0,1
15560.0,1,72,10,4.25,0.85,2.75,2010-11-07,2010-11-07,0.08,6.1408,2.0,153.51999999999998,76.75999999999999,36.0,5.0,398,2,153.51999999999998,398,0,0,0,0,0,0,0,0,0,0,1
15561.0,7,1334,65,14.95,0.21,1.25,2011-11-28,2010-02-14,0.32,77.37559999999999,1.1428571428571428,276.34142857142854,241.79874999999996,166.75,8.125,12,8,1934.3899999999996,664,0,0,0,0,0,0,0,0,0,0,1
15562.0,3,560,32,12.75,0.19,1.95,2010-12-23,2009-12-13,0.12,26.857200000000002,1.0,223.81000000000003,223.81000000000003,186.66666666666666,10.666666666666666,352,3,671.4300000000001,727,0,0,0,0,0,0,0,0,0,0,1
15563.0,6,3005,183,12.75,0.12,1.25,2011-11-17,2010-01-28,0.28,114.37839999999986,1.1666666666666667,476.5766666666661,408.4942857142852,429.2857142857143,26.142857142857142,23,7,2859.4599999999964,681,0,0,0,0,0,0,0,0,0,0,1
15564.0,2,42,4,5.95,0.42,1.25,2010-09-02,2010-02-01,0.08,2.8296000000000006,1.0,35.370000000000005,35.370000000000005,21.0,2.0,464,2,70.74000000000001,677,0,0,0,0,0,0,0,0,0,0,1
15565.0,2,60,8,8.25,2.08,2.75,2011-10-20,2011-09-30,0.08,6.926400000000002,1.0,86.58000000000003,86.58000000000003,30.0,4.0,51,2,173.16000000000005,71,0,0,0,0,0,0,0,0,0,0,1
15566.0,2,153,9,2.95,0.29,2.1,2010-11-12,2009-12-15,0.08,9.1148,1.0,113.93500000000002,113.93500000000002,76.5,4.5,393,2,227.87000000000003,725,0,0,0,0,0,0,0,0,0,0,1
15567.0,1,223,7,14.95,0.12,1.45,2011-11-21,2011-11-21,0.04,7.4404,1.0,186.01000000000002,186.01000000000002,223.0,7.0,19,1,186.01000000000002,19,0,0,0,0,0,0,0,0,0,0,1
15568.0,3,461,27,16.95,0.39,1.95,2011-12-07,2011-09-27,0.12,30.331599999999995,1.0,252.7633333333333,252.7633333333333,153.66666666666666,9.0,3,3,758.2899999999998,74,0,0,0,0,0,0,0,0,0,0,1
15569.0,8,1734,124,19.95,0.12,1.65,2011-08-28,2010-02-28,0.4,143.33800000000008,1.25,447.9312500000002,358.34500000000014,173.4,12.4,104,10,3583.4500000000016,650,0,0,0,0,0,0,0,0,0,0,1
15570.0,15,4079,444,19.95,0.12,2.95,2011-12-02,2010-03-28,1.0,349.45959999999945,1.6666666666666667,582.4326666666658,349.45959999999945,163.16,17.76,8,25,8736.489999999987,622,0,0,0,0,0,0,0,0,0,0,1
15571.0,8,2411,447,29.95,0.06,1.65,2011-11-28,2009-12-06,0.56,155.69399999999987,1.75,486.5437499999996,278.02499999999975,172.21428571428572,31.928571428571427,12,14,3892.3499999999967,734,0,0,0,0,0,0,0,0,0,0,1
15572.0,8,2089,260,195.0,0.19,1.95,2011-12-05,2010-04-14,0.4,158.60800000000006,1.25,495.65000000000015,396.5200000000001,208.9,26.0,5,10,3965.200000000001,605,0,0,0,0,0,0,0,0,0,0,1
15573.0,5,770,184,12.75,0.12,1.65,2011-11-08,2009-12-10,0.2,47.53680000000005,1.0,237.68400000000025,237.68400000000025,154.0,36.8,32,5,1188.4200000000012,730,0,0,0,0,0,0,0,0,0,0,1
15574.0,4,750,191,14.95,0.12,1.67,2011-06-15,2010-09-01,0.24,44.05760000000003,1.5,275.3600000000002,183.57333333333347,125.0,31.833333333333332,178,6,1101.4400000000007,465,0,0,0,0,0,0,0,0,0,0,1
15575.0,1,6,3,5.95,4.65,4.95,2010-03-30,2010-03-30,0.04,1.204,1.0,30.099999999999998,30.099999999999998,6.0,3.0,620,1,30.099999999999998,620,0,0,0,0,0,0,0,0,0,0,1
15576.0,1,394,43,14.95,0.65,2.49,2011-11-02,2011-11-02,0.04,36.854800000000004,1.0,921.3700000000001,921.3700000000001,394.0,43.0,38,1,921.3700000000001,38,0,0,0,0,0,0,0,0,0,0,1
15577.0,3,120,58,12.75,0.39,2.55,2011-07-11,2009-12-13,0.2,15.841199999999994,1.6666666666666667,132.00999999999996,79.20599999999997,24.0,11.6,152,5,396.02999999999986,727,0,0,0,0,0,0,0,0,0,0,1
15578.0,1,52,13,7.95,0.55,1.65,2011-06-30,2011-06-30,0.04,5.084,1.0,127.1,127.1,52.0,13.0,163,1,127.1,163,0,0,0,0,0,0,0,0,0,0,1
15579.0,4,713,140,16.95,0.38,2.55,2011-10-02,2010-10-03,0.2,50.02520000000005,1.25,312.6575000000003,250.12600000000026,142.6,28.0,69,5,1250.6300000000012,433,0,0,0,0,0,0,0,0,0,0,1
15580.0,7,955,155,16.95,0.29,1.65,2010-11-28,2010-02-07,0.32,55.015600000000006,1.1428571428571428,196.48428571428573,171.92375,119.375,19.375,377,8,1375.39,671,0,0,0,0,0,0,0,0,0,0,1
15581.0,15,3028,549,2500.0,0.12,1.65,2011-08-11,2009-12-02,1.52,299.2159999999996,2.533333333333333,498.6933333333327,196.85263157894713,79.6842105263158,14.447368421052632,121,38,7480.3999999999905,738,0,0,0,0,0,0,0,0,0,0,1
15582.0,3,453,39,9.95,0.42,2.95,2011-11-15,2011-05-03,0.12,27.31640000000001,1.0,227.63666666666674,227.63666666666674,151.0,13.0,25,3,682.9100000000002,221,0,0,0,0,0,0,0,0,0,0,1
15583.0,1,56,37,8.5,0.18,1.65,2010-11-28,2010-11-28,0.04,3.8384000000000005,1.0,95.96000000000001,95.96000000000001,56.0,37.0,377,1,95.96000000000001,377,0,0,0,0,0,0,0,0,0,0,1
15584.0,6,483,176,16.65,0.39,2.09,2011-11-16,2010-02-07,0.24,50.728000000000065,1.0,211.36666666666693,211.36666666666693,80.5,29.333333333333332,24,6,1268.2000000000016,671,0,0,0,0,0,0,0,0,0,0,1
15585.0,1,320,31,7.95,0.19,1.45,2011-06-16,2011-06-16,0.04,18.212000000000003,1.0,455.30000000000007,455.30000000000007,320.0,31.0,177,1,455.30000000000007,177,0,0,0,0,0,0,0,0,0,0,1
15586.0,3,1338,30,3.75,0.29,1.25,2010-04-26,2010-01-08,0.12,45.56399999999999,1.0,379.7,379.7,446.0,10.0,593,3,1139.1,701,0,0,0,0,0,0,0,0,0,0,1
15587.0,7,528,3,3.39,2.1,3.39,2011-10-20,2010-08-05,0.28,60.88319999999998,1.0,217.4399999999999,217.4399999999999,75.42857142857143,0.42857142857142855,51,7,1522.0799999999995,492,0,0,0,0,0,0,0,0,0,0,1
15588.0,1,96,4,8.5,3.75,5.95,2010-01-31,2010-01-31,0.04,23.184,1.0,579.6,579.6,96.0,4.0,678,1,579.6,678,0,0,0,0,0,0,0,0,0,0,1
15589.0,2,243,28,21.95,0.55,2.1,2011-03-29,2011-02-02,0.12,19.141199999999998,1.5,239.265,159.51,81.0,9.333333333333334,256,3,478.53,311,0,0,0,0,0,0,0,0,0,0,1
15590.0,4,832,75,9.95,0.65,1.65,2010-11-22,2010-04-12,0.2,59.864000000000004,1.25,374.15000000000003,299.32000000000005,166.4,15.0,383,5,1496.6000000000001,607,0,0,0,0,0,0,0,0,0,0,1
15591.0,3,58,6,7.95,1.95,4.65,2010-05-06,2010-02-04,0.12,8.716000000000001,1.0,72.63333333333334,72.63333333333334,19.333333333333332,2.0,583,3,217.9,674,0,0,0,0,0,0,0,0,0,0,1
15592.0,1,354,24,4.95,0.29,1.25,2011-10-24,2011-10-24,0.04,15.543199999999999,1.0,388.58,388.58,354.0,24.0,47,1,388.58,47,0,0,0,0,0,0,0,0,0,0,1
