Customer ID,Inv_Count,No_of_Months_Transac,Unique MMYY,Country,Total_Qty,Number_of_Item_Types,Total_Spending,Max_Item_UnitPrice,Min_Item_UnitPrice,Median_Item_UnitPrice,Last_Purchase_Date,First_Purchase_Date,Avg_Transaction_Per_Mth,Avg_Spending_Per_Mth,Ratio_Transaction_Per_Unique_Mth,Ratio_Spending_Per_Unique_Mth,Avg_Spending_Per_Inv,Avg_Purchase_Qty_Per_Inv,Avg_Item_Types_Per_Inv,Recency,Frequency,Monetary,Tenure,Recency_Score,Frequency_Score,Monetary_Score,Tenure_Score,RFM_Score,Customer_Country_Belgium,Customer_Country_France,Customer_Country_Germany,Customer_Country_Italy,Customer_Country_Netherlands,Customer_Country_Other Countries,Customer_Country_Portugal,Customer_Country_Spain,Customer_Country_Sweden,Customer_Country_Switzerland,Customer_Country_United Kingdom
15734.0,4,4,['Jun 10' 'Sep 10' 'May 11' 'Aug 11'],United Kingdom,516,36,2263.2999999999997,295.0,0.42,4.15,2011-08-17,2010-06-10,0.16,90.53199999999998,1.0,565.8249999999999,565.8249999999999,129.0,9.0,115,4,2263.2999999999997,548,3,3,4,3,334,0,0,0,0,0,0,0,0,0,0,1
15735.0,1,1,['Oct 10'],United Kingdom,206,19,327.67999999999995,16.95,0.42,1.69,2010-10-14,2010-10-14,0.04,13.107199999999999,1.0,327.67999999999995,327.67999999999995,206.0,19.0,422,1,327.67999999999995,422,1,1,2,2,112,0,0,0,0,0,0,0,0,0,0,1
15736.0,2,1,['Sep 10'],United Kingdom,1208,95,1767.1200000000003,16.95,0.12,1.95,2010-09-30,2010-09-30,0.08,70.68480000000001,2.0,1767.1200000000003,883.5600000000002,604.0,47.5,436,2,1767.1200000000003,436,1,2,4,2,124,0,0,0,0,0,0,0,0,0,0,1
15737.0,8,5,['Apr 11' 'Jun 11' 'Jul 11' 'Sep 11' 'Nov 11'],United Kingdom,597,60,1188.12,16.95,0.39,2.55,2011-11-25,2011-04-11,0.32,47.5248,1.6,237.62399999999997,148.515,74.625,7.5,15,8,1188.12,243,5,4,3,1,543,0,0,0,0,0,0,0,0,0,0,1
15738.0,41,23,"['Dec 09' 'Jan 10' 'Feb 10' 'Mar 10' 'Apr 10' 'May 10' 'Jun 10' 'Jul 10'
 'Sep 10' 'Oct 10' 'Nov 10' 'Dec 10' 'Jan 11' 'Feb 11' 'Mar 11' 'Apr 11'
 'May 11' 'Jun 11' 'Jul 11' 'Aug 11' 'Sep 11' 'Oct 11' 'Nov 11']",United Kingdom,9030,97,13043.320000000009,16.95,0.21,1.65,2011-11-21,2009-12-10,1.64,521.7328000000003,1.7826086956521738,567.1008695652177,318.1297560975612,220.2439024390244,2.3658536585365852,19,41,13043.320000000009,730,5,5,5,5,555,0,0,0,0,0,0,0,0,0,0,1
15739.0,1,1,['Oct 11'],United Kingdom,472,8,449.12,5.95,0.55,1.22,2011-10-04,2011-10-04,0.04,17.9648,1.0,449.12,449.12,472.0,8.0,67,1,449.12,67,3,1,2,1,312,0,0,0,0,0,0,0,0,0,0,1
15740.0,1,1,['Oct 11'],United Kingdom,152,9,154.88,4.15,0.29,2.89,2011-10-21,2011-10-21,0.04,6.1952,1.0,154.88,154.88,152.0,9.0,50,1,154.88,50,4,1,1,1,411,0,0,0,0,0,0,0,0,0,0,1
15741.0,2,2,['Mar 10' 'Sep 10'],United Kingdom,70,11,208.62,12.75,1.25,3.35,2010-09-07,2010-03-31,0.08,8.3448,1.0,104.31,104.31,35.0,5.5,459,2,208.62,619,1,2,1,4,121,0,0,0,0,0,0,0,0,0,0,1
15742.0,1,1,['Mar 10'],United Kingdom,51,41,156.86999999999998,16.95,0.42,2.55,2010-03-30,2010-03-30,0.04,6.274799999999999,1.0,156.86999999999998,156.86999999999998,51.0,41.0,620,1,156.86999999999998,620,1,1,1,4,111,0,0,0,0,0,0,0,0,0,0,1
15743.0,4,3,['Jun 11' 'Aug 11' 'Nov 11'],United Kingdom,214,59,775.9600000000003,12.75,0.42,4.95,2011-11-23,2011-06-08,0.16,31.03840000000001,1.3333333333333333,258.6533333333334,193.99000000000007,53.5,14.75,17,4,775.9600000000003,185,5,3,3,1,533,0,0,0,0,0,0,0,0,0,0,1
15744.0,1,1,['Sep 11'],United Kingdom,120,3,34.8,0.29,0.29,0.29,2011-09-23,2011-09-23,0.04,1.392,1.0,34.8,34.8,120.0,3.0,78,1,34.8,78,3,1,1,1,311,0,0,0,0,0,0,0,0,0,0,1
15745.0,4,3,['Apr 11' 'Sep 11' 'Nov 11'],United Kingdom,421,57,1094.59,12.75,0.39,3.85,2011-11-20,2011-04-17,0.16,43.7836,1.3333333333333333,364.8633333333333,273.6475,105.25,14.25,20,4,1094.59,237,5,3,3,1,533,0,0,0,0,0,0,0,0,0,0,1
15746.0,1,1,['Jul 11'],United Kingdom,178,28,196.87999999999997,3.75,0.29,1.35,2011-07-28,2011-07-28,0.04,7.875199999999999,1.0,196.87999999999997,196.87999999999997,178.0,28.0,135,1,196.87999999999997,135,3,1,1,1,311,0,0,0,0,0,0,0,0,0,0,1
15747.0,9,9,"['Jan 10' 'Apr 10' 'Jun 10' 'Aug 10' 'Oct 10' 'Nov 10' 'Jun 11' 'Aug 11'
 'Nov 11']",United Kingdom,1344,119,2499.8099999999995,12.75,0.29,1.95,2011-11-27,2010-01-18,0.36,99.99239999999998,1.0,277.7566666666666,277.7566666666666,149.33333333333334,13.222222222222221,13,9,2499.8099999999995,691,5,5,4,5,554,0,0,0,0,0,0,0,0,0,0,1
15748.0,3,2,['Sep 10' 'Oct 11'],United Kingdom,261,34,609.8100000000002,9.95,0.85,2.95,2011-10-30,2010-09-16,0.12,24.392400000000006,1.5,304.9050000000001,203.27000000000007,87.0,11.333333333333334,41,3,609.8100000000002,450,4,3,3,3,433,0,0,0,0,0,0,0,0,0,0,1
15749.0,3,2,['Jan 11' 'Apr 11'],United Kingdom,18028,5,44534.3,6.75,1.69,2.25,2011-04-18,2011-01-11,0.12,1781.372,1.5,22267.15,14844.766666666668,6009.333333333333,1.6666666666666667,236,3,44534.3,333,2,3,5,2,235,0,0,0,0,0,0,0,0,0,0,1
15750.0,18,12,"['Dec 09' 'May 10' 'Jun 10' 'Aug 10' 'Oct 10' 'Nov 10' 'Dec 10' 'Mar 11'
 'Jun 11' 'Sep 11' 'Nov 11' 'Dec 11']",United Kingdom,4281,403,6452.990999999984,39.95,0.001,1.95,2011-12-07,2009-12-01,0.72,258.1196399999993,1.5,537.7492499999986,358.4994999999991,237.83333333333334,22.38888888888889,3,18,6452.990999999984,739,5,5,5,5,555,0,0,0,0,0,0,0,0,0,0,1
15751.0,11,6,['Dec 09' 'Jan 10' 'Mar 10' 'Jun 10' 'Aug 10' 'Sep 10'],United Kingdom,443,91,1380.4400000000005,21.95,0.29,3.95,2010-09-05,2009-12-06,0.44,55.21760000000002,1.8333333333333333,230.0733333333334,125.4945454545455,40.27272727272727,8.272727272727273,461,11,1380.4400000000005,734,1,5,4,5,154,0,0,0,0,0,0,0,0,0,0,1
15752.0,9,9,"['Sep 10' 'Nov 10' 'Dec 10' 'Mar 11' 'Apr 11' 'Jul 11' 'Aug 11' 'Sep 11'
 'Oct 11']",United Kingdom,2792,361,3924.910000000008,19.95,0.19,1.65,2011-10-31,2010-09-08,0.36,156.99640000000034,1.0,436.101111111112,436.101111111112,310.22222222222223,40.111111111111114,40,9,3924.910000000008,458,4,5,5,3,455,0,0,0,0,0,0,0,0,0,0,1
15753.0,1,1,['Feb 11'],United Kingdom,144,1,79.2,0.55,0.55,0.55,2011-02-08,2011-02-08,0.04,3.168,1.0,79.2,79.2,144.0,1.0,305,1,79.2,305,2,1,1,2,211,0,0,0,0,0,0,0,0,0,0,1
15754.0,9,8,['Feb 10' 'Mar 10' 'Apr 10' 'Jul 10' 'Aug 10' 'Apr 11' 'Sep 11' 'Oct 11'],United Kingdom,1762,117,3037.609999999999,79.95,0.21,2.1,2011-10-19,2010-02-22,0.36,121.50439999999998,1.125,379.7012499999999,337.51222222222214,195.77777777777777,13.0,52,9,3037.609999999999,656,4,5,5,4,455,0,0,0,0,0,0,0,0,0,0,1
15755.0,17,15,"['Dec 09' 'Jan 10' 'Feb 10' 'Mar 10' 'Apr 10' 'Jun 10' 'Aug 10' 'Sep 10'
 'Oct 10' 'Nov 10' 'Feb 11' 'Apr 11' 'Aug 11' 'Sep 11' 'Nov 11']",United Kingdom,4034,289,5993.119999999987,12.75,0.21,1.69,2011-11-29,2009-12-04,0.68,239.72479999999948,1.1333333333333333,399.5413333333325,352.5364705882345,237.2941176470588,17.0,11,17,5993.119999999987,736,5,5,5,5,555,0,0,0,0,0,0,0,0,0,0,1
15756.0,4,4,['Apr 11' 'May 11' 'Jul 11' 'Oct 11'],United Kingdom,241,160,528.0099999999995,12.75,0.3,1.95,2011-10-09,2011-04-04,0.16,21.120399999999982,1.0,132.00249999999988,132.00249999999988,60.25,40.0,62,4,528.0099999999995,250,3,3,2,1,332,0,0,0,0,0,0,0,0,0,0,1
15757.0,6,6,['Jun 10' 'Aug 10' 'Sep 10' 'Nov 10' 'May 11' 'Oct 11'],United Kingdom,1757,164,2940.3599999999983,16.95,0.29,2.25,2011-10-05,2010-06-10,0.24,117.61439999999993,1.0,490.0599999999997,490.0599999999997,292.8333333333333,27.333333333333332,66,6,2940.3599999999983,548,3,4,5,3,345,0,0,0,0,0,0,0,0,0,0,1
15758.0,1,1,['Nov 11'],United Kingdom,47,9,205.25,5.95,2.55,4.25,2011-11-15,2011-11-15,0.04,8.21,1.0,205.25,205.25,47.0,9.0,25,1,205.25,25,4,1,1,1,411,0,0,0,0,0,0,0,0,0,0,1
15759.0,7,7,['Dec 09' 'May 10' 'Jun 10' 'Jul 10' 'Dec 10' 'Feb 11' 'May 11'],United Kingdom,523,10,830.93,9.95,0.21,4.25,2011-05-05,2009-12-02,0.28,33.2372,1.0,118.7042857142857,118.7042857142857,74.71428571428571,1.4285714285714286,219,7,830.93,738,2,4,3,5,243,0,0,0,0,0,0,0,0,0,0,1
15760.0,2,1,['Mar 10'],Norway,2,1,13916.34,6958.17,6958.17,6958.17,2010-03-19,2010-03-19,0.08,556.6536,2.0,13916.34,6958.17,1.0,0.5,631,2,13916.34,631,1,2,5,4,125,0,0,0,0,0,1,0,0,0,0,0
15761.0,1,1,['Sep 10'],United Kingdom,31,5,143.05,12.75,1.25,9.95,2010-09-23,2010-09-23,0.04,5.722,1.0,143.05,143.05,31.0,5.0,443,1,143.05,443,1,1,1,3,111,0,0,0,0,0,0,0,0,0,0,1
15762.0,2,2,['Sep 11' 'Oct 11'],United Kingdom,251,37,583.75,16.95,0.55,2.95,2011-10-05,2011-09-23,0.08,23.35,1.0,291.875,291.875,125.5,18.5,66,2,583.75,78,3,2,2,1,322,0,0,0,0,0,0,0,0,0,0,1
15763.0,2,2,['Sep 11' 'Nov 11'],United Kingdom,271,58,1086.9200000000003,39.95,0.85,4.95,2011-11-08,2011-09-23,0.08,43.47680000000001,1.0,543.4600000000002,543.4600000000002,135.5,29.0,32,2,1086.9200000000003,78,4,2,3,1,423,0,0,0,0,0,0,0,0,0,0,1
15764.0,8,6,['Aug 10' 'Oct 10' 'Mar 11' 'Jun 11' 'Aug 11' 'Sep 11'],United Kingdom,2945,194,4503.08,35.75,0.21,1.95,2011-09-12,2010-08-18,0.32,180.1232,1.3333333333333333,750.5133333333333,562.885,368.125,24.25,89,8,4503.08,479,3,4,5,3,345,0,0,0,0,0,0,0,0,0,0,1
15765.0,1,1,['Feb 10'],United Kingdom,335,25,370.6299999999999,10.95,0.55,0.85,2010-02-11,2010-02-11,0.04,14.825199999999995,1.0,370.6299999999999,370.6299999999999,335.0,25.0,667,1,370.6299999999999,667,1,1,2,4,112,0,0,0,0,0,0,0,0,0,0,1
15766.0,3,3,['Jan 10' 'Sep 10' 'Oct 11'],United Kingdom,334,21,831.0600000000002,12.75,0.42,2.1,2011-10-06,2010-01-26,0.12,33.2424,1.0,277.02000000000004,277.02000000000004,111.33333333333333,7.0,65,3,831.0600000000002,683,3,3,3,4,333,0,0,0,0,0,0,0,0,0,0,1
15768.0,34,12,"['Dec 09' 'Jan 10' 'Feb 10' 'Mar 10' 'Apr 10' 'May 10' 'Jun 10' 'Jul 10'
 'Aug 10' 'Apr 11' 'May 11' 'Aug 11']",United Kingdom,4215,450,15308.89,125.0,0.21,3.75,2011-08-16,2009-12-03,1.36,612.3556,2.8333333333333335,1275.7408333333333,450.2614705882353,123.97058823529412,13.235294117647058,116,34,15308.89,737,3,5,5,5,355,0,0,0,0,0,0,0,0,0,0,1
15769.0,46,25,"['Dec 09' 'Jan 10' 'Feb 10' 'Mar 10' 'Apr 10' 'May 10' 'Jun 10' 'Jul 10'
 'Aug 10' 'Sep 10' 'Oct 10' 'Nov 10' 'Dec 10' 'Jan 11' 'Feb 11' 'Mar 11'
 'Apr 11' 'May 11' 'Jun 11' 'Jul 11' 'Aug 11' 'Sep 11' 'Oct 11' 'Nov 11'
 'Dec 11']",United Kingdom,49068,32,88612.51999999999,6.35,1.65,1.65,2011-12-02,2009-12-11,1.84,3544.5008,1.84,3544.5008,1926.3591304347824,1066.695652173913,0.6956521739130435,8,46,88612.51999999999,729,5,5,5,5,555,0,0,0,0,0,0,0,0,0,0,1
15770.0,1,1,['Apr 10'],United Kingdom,67,18,321.45000000000005,12.75,3.25,4.95,2010-04-06,2010-04-06,0.04,12.858000000000002,1.0,321.45000000000005,321.45000000000005,67.0,18.0,613,1,321.45000000000005,613,1,1,2,4,112,0,0,0,0,0,0,0,0,0,0,1
15771.0,3,2,['Jan 10' 'Apr 10'],United Kingdom,512,26,1006.5400000000002,10.75,0.64,3.35,2010-04-14,2010-01-15,0.12,40.26160000000001,1.5,503.2700000000001,335.5133333333334,170.66666666666666,8.666666666666666,605,3,1006.5400000000002,694,1,3,3,5,133,0,0,0,0,0,0,0,0,0,0,1
15772.0,1,1,['Oct 10'],United Kingdom,110,16,280.88000000000005,9.95,0.42,2.95,2010-10-17,2010-10-17,0.04,11.235200000000003,1.0,280.88000000000005,280.88000000000005,110.0,16.0,419,1,280.88000000000005,419,1,1,1,2,111,0,0,0,0,0,0,0,0,0,0,1
15773.0,2,2,['Oct 10' 'Dec 11'],United Kingdom,410,46,774.5200000000001,7.95,0.29,1.45,2011-12-04,2010-10-26,0.08,30.980800000000002,1.0,387.26000000000005,387.26000000000005,205.0,23.0,6,2,774.5200000000001,410,5,2,3,2,523,0,0,0,0,0,0,0,0,0,0,1
15774.0,6,6,['Feb 10' 'Apr 10' 'May 10' 'Aug 10' 'Oct 10' 'Oct 11'],United Kingdom,465,88,1288.3400000000004,16.95,0.85,4.25,2011-10-02,2010-02-21,0.24,51.533600000000014,1.0,214.7233333333334,214.7233333333334,77.5,14.666666666666666,69,6,1288.3400000000004,657,3,4,4,4,344,0,0,0,0,0,0,0,0,0,0,1
15775.0,2,2,['Mar 10' 'Apr 11'],United Kingdom,260,9,150.5,8.5,0.19,1.25,2011-04-08,2010-03-18,0.08,6.02,1.0,75.25,75.25,130.0,4.5,246,2,150.5,632,2,2,1,4,221,0,0,0,0,0,0,0,0,0,0,1
15776.0,1,1,['Jul 11'],United Kingdom,138,18,241.62000000000003,12.75,0.19,2.3200000000000003,2011-07-29,2011-07-29,0.04,9.664800000000001,1.0,241.62000000000003,241.62000000000003,138.0,18.0,134,1,241.62000000000003,134,3,1,1,1,311,0,0,0,0,0,0,0,0,0,0,1
15777.0,7,6,['May 10' 'Oct 10' 'Nov 10' 'Dec 10' 'Jan 11' 'Apr 11'],United Kingdom,599,29,1762.6100000000001,16.95,0.42,2.95,2011-04-12,2010-05-20,0.28,70.5044,1.1666666666666667,293.7683333333334,251.8014285714286,85.57142857142857,4.142857142857143,242,7,1762.6100000000001,569,2,4,4,3,244,0,0,0,0,0,0,0,0,0,0,1
15778.0,1,1,['Oct 10'],United Kingdom,101,17,307.95000000000005,12.75,0.65,4.95,2010-10-04,2010-10-04,0.04,12.318000000000001,1.0,307.95000000000005,307.95000000000005,101.0,17.0,432,1,307.95000000000005,432,1,1,2,2,112,0,0,0,0,0,0,0,0,0,0,1
15779.0,2,2,['Jun 10' 'Sep 10'],United Kingdom,20,8,124.08,12.75,2.95,7.12,2010-09-02,2010-06-25,0.08,4.9632,1.0,62.04,62.04,10.0,4.0,464,2,124.08,533,1,2,1,3,121,0,0,0,0,0,0,0,0,0,0,1
15780.0,3,3,['Dec 10' 'Apr 11' 'Jun 11'],United Kingdom,220,26,475.2800000000001,12.75,0.55,2.95,2011-06-09,2010-12-17,0.12,19.011200000000002,1.0,158.4266666666667,158.4266666666667,73.33333333333333,8.666666666666666,184,3,475.2800000000001,358,3,3,2,2,332,0,0,0,0,0,0,0,0,0,0,1
15781.0,3,3,['Feb 11' 'Jul 11' 'Nov 11'],United Kingdom,180,20,345.4600000000001,12.75,0.39,1.69,2011-11-14,2011-02-07,0.12,13.818400000000004,1.0,115.15333333333336,115.15333333333336,60.0,6.666666666666667,26,3,345.4600000000001,306,4,3,2,2,432,0,0,0,0,0,0,0,0,0,0,1
15782.0,4,4,['Oct 10' 'Sep 11' 'Oct 11' 'Nov 11'],United Kingdom,1844,51,4014.0999999999995,20.8,0.72,3.75,2011-11-30,2010-10-05,0.16,160.56399999999996,1.0,1003.5249999999999,1003.5249999999999,461.0,12.75,10,4,4014.0999999999995,431,5,3,5,2,535,0,0,0,0,0,0,0,0,0,0,1
15783.0,1,1,['Nov 11'],United Kingdom,212,14,246.30000000000004,8.25,0.19,3.75,2011-11-29,2011-11-29,0.04,9.852000000000002,1.0,246.30000000000004,246.30000000000004,212.0,14.0,11,1,246.30000000000004,11,5,1,1,1,511,0,0,0,0,0,0,0,0,0,0,1
15784.0,2,2,['Feb 10' 'Aug 10'],United Kingdom,381,39,848.3299999999999,14.95,0.42,2.55,2010-08-29,2010-02-05,0.08,33.9332,1.0,424.16499999999996,424.16499999999996,190.5,19.5,468,2,848.3299999999999,673,1,2,3,4,123,0,0,0,0,0,0,0,0,0,0,1
15785.0,16,12,"['Dec 09' 'Jan 10' 'Mar 10' 'May 10' 'Jun 10' 'Aug 10' 'Oct 10' 'Nov 10'
 'Feb 11' 'May 11' 'Jul 11' 'Nov 11']",United Kingdom,4479,110,5969.929999999996,39.95,0.42,1.45,2011-11-07,2009-12-15,0.64,238.79719999999983,1.3333333333333333,497.49416666666633,373.12062499999973,279.9375,6.875,33,16,5969.929999999996,725,4,5,5,5,455,0,0,0,0,0,0,0,0,0,0,1
15786.0,5,4,['Jun 10' 'Oct 10' 'Aug 11' 'Oct 11'],United Kingdom,5957,376,8501.619999999994,79.95,0.21,1.45,2011-10-24,2010-06-21,0.2,340.06479999999976,1.25,2125.4049999999984,1700.3239999999987,1191.4,75.2,47,5,8501.619999999994,537,4,4,5,3,445,0,0,0,0,0,0,0,0,0,0,1
15787.0,3,2,['Oct 11' 'Nov 11'],United Kingdom,534,157,933.26,12.5,0.19,1.45,2011-11-13,2011-10-09,0.12,37.3304,1.5,466.63,311.08666666666664,178.0,52.333333333333336,27,3,933.26,62,4,3,3,1,433,0,0,0,0,0,0,0,0,0,0,1
15788.0,1,1,['Jul 10'],United Kingdom,115,14,221.83000000000004,15.95,0.42,2.025,2010-07-19,2010-07-19,0.04,8.873200000000002,1.0,221.83000000000004,221.83000000000004,115.0,14.0,509,1,221.83000000000004,509,1,1,1,3,111,0,0,0,0,0,0,0,0,0,0,1
15789.0,6,5,['Mar 10' 'Jun 10' 'Aug 10' 'Oct 10' 'Dec 10'],United Kingdom,2499,111,1962.0099999999989,16.95,0.19,0.85,2010-12-16,2010-03-26,0.24,78.48039999999996,1.2,392.40199999999976,327.0016666666665,416.5,18.5,359,6,1962.0099999999989,624,2,4,4,4,244,0,0,0,0,0,0,0,0,0,0,1
15790.0,1,1,['Nov 11'],United Kingdom,113,34,218.74999999999997,9.95,0.39,2.7199999999999998,2011-11-29,2011-11-29,0.04,8.749999999999998,1.0,218.74999999999997,218.74999999999997,113.0,34.0,11,1,218.74999999999997,11,5,1,1,1,511,0,0,0,0,0,0,0,0,0,0,1
15791.0,5,5,['Mar 10' 'Apr 10' 'Jun 10' 'May 11' 'Oct 11'],United Kingdom,1970,130,3608.340000000001,12.75,0.21,2.08,2011-10-27,2010-03-08,0.2,144.33360000000005,1.0,721.6680000000002,721.6680000000002,394.0,26.0,44,5,3608.340000000001,642,4,4,5,4,445,0,0,0,0,0,0,0,0,0,0,1
15792.0,2,2,['Mar 10' 'Nov 10'],United Kingdom,606,57,933.8400000000001,7.95,0.29,1.95,2010-11-05,2010-03-31,0.08,37.35360000000001,1.0,466.9200000000001,466.9200000000001,303.0,28.5,400,2,933.8400000000001,619,2,2,3,4,223,0,0,0,0,0,0,0,0,0,0,1
15793.0,8,8,['Dec 09' 'Mar 10' 'Apr 10' 'Sep 10' 'Nov 10' 'Mar 11' 'Oct 11' 'Nov 11'],United Kingdom,1685,13,2399.5699999999997,16.65,0.72,1.69,2011-11-25,2009-12-01,0.32,95.98279999999998,1.0,299.94624999999996,299.94624999999996,210.625,1.625,15,8,2399.5699999999997,739,5,4,4,5,544,0,0,0,0,0,0,0,0,0,0,1
15794.0,2,1,['Dec 09'],United Kingdom,288,15,777.0000000000001,7.95,0.85,2.95,2009-12-03,2009-12-02,0.08,31.080000000000005,2.0,777.0000000000001,388.50000000000006,144.0,7.5,737,2,777.0000000000001,738,1,2,3,5,123,0,0,0,0,0,0,0,0,0,0,1
15795.0,8,6,['Jan 10' 'Feb 10' 'Mar 10' 'May 10' 'Oct 10' 'Jul 11'],United Kingdom,1411,111,1979.8699999999997,16.95,0.19,1.95,2011-07-13,2010-01-18,0.32,79.19479999999999,1.3333333333333333,329.9783333333333,247.48374999999996,176.375,13.875,150,8,1979.8699999999997,691,3,4,4,5,344,0,0,0,0,0,0,0,0,0,0,1
15796.0,17,14,"['Mar 10' 'Apr 10' 'Jun 10' 'Jul 10' 'Sep 10' 'Oct 10' 'Nov 10' 'Feb 11'
 'May 11' 'Jun 11' 'Aug 11' 'Sep 11' 'Nov 11' 'Dec 11']",United Kingdom,1733,144,5171.6299999999965,26.95,0.29,2.95,2011-12-08,2010-03-31,0.68,206.86519999999985,1.2142857142857142,369.4021428571426,304.2135294117645,101.94117647058823,8.470588235294118,2,17,5171.6299999999965,619,5,5,5,4,555,0,0,0,0,0,0,0,0,0,0,1
15797.0,6,6,['Jan 10' 'May 10' 'Jan 11' 'Feb 11' 'May 11' 'Aug 11'],United Kingdom,1281,12,2821.08,15.0,1.06,2.2,2011-08-18,2010-01-27,0.24,112.8432,1.0,470.18,470.18,213.5,2.0,114,6,2821.08,682,3,4,4,4,344,0,0,0,0,0,0,0,0,0,0,1
15798.0,3,3,['Jan 10' 'Mar 10' 'Aug 10'],United Kingdom,915,71,1535.3700000000001,12.75,0.65,1.65,2010-08-04,2010-01-27,0.12,61.41480000000001,1.0,511.79,511.79,305.0,23.666666666666668,493,3,1535.3700000000001,682,1,3,4,4,134,0,0,0,0,0,0,0,0,0,0,1
15799.0,4,4,['Oct 10' 'Jan 11' 'Jun 11' 'Sep 11'],United Kingdom,1341,143,1421.3399999999995,12.75,0.04,1.25,2011-09-25,2010-10-17,0.16,56.85359999999998,1.0,355.33499999999987,355.33499999999987,335.25,35.75,76,4,1421.3399999999995,419,3,3,4,2,334,0,0,0,0,0,0,0,0,0,0,1
15800.0,7,4,['Mar 10' 'Sep 10' 'Apr 11' 'Aug 11'],United Kingdom,575,200,1227.07,14.95,0.29,1.69,2011-08-24,2010-03-31,0.28,49.0828,1.75,306.7675,175.29571428571427,82.14285714285714,28.571428571428573,108,7,1227.07,619,3,4,4,4,344,0,0,0,0,0,0,0,0,0,0,1
15801.0,3,2,['Aug 11' 'Oct 11'],United Kingdom,570,61,1063.9499999999998,10.4,0.29,1.95,2011-10-24,2011-08-22,0.12,42.55799999999999,1.5,531.9749999999999,354.6499999999999,190.0,20.333333333333332,47,3,1063.9499999999998,110,4,3,3,1,433,0,0,0,0,0,0,0,0,0,0,1
15802.0,1,1,['Jul 11'],United Kingdom,1,1,451.42,451.42,451.42,451.42,2011-07-20,2011-07-20,0.04,18.0568,1.0,451.42,451.42,1.0,1.0,143,1,451.42,143,3,1,2,1,312,0,0,0,0,0,0,0,0,0,0,1
15803.0,4,3,['Feb 10' 'Sep 10' 'Oct 11'],United Kingdom,1030,49,1929.66,9.95,0.42,1.69,2011-10-19,2010-02-01,0.16,77.1864,1.3333333333333333,643.22,482.415,257.5,12.25,52,4,1929.66,677,4,3,4,4,434,0,0,0,0,0,0,0,0,0,0,1
15804.0,13,8,['May 11' 'Jun 11' 'Jul 11' 'Aug 11' 'Sep 11' 'Oct 11' 'Nov 11' 'Dec 11'],United Kingdom,2565,170,4206.389999999997,125.0,0.14,2.08,2011-12-09,2011-05-25,0.52,168.25559999999987,1.625,525.7987499999996,323.5684615384613,197.30769230769232,13.076923076923077,1,13,4206.389999999997,199,5,5,5,1,555,0,0,0,0,0,0,0,0,0,0,1
15805.0,30,16,"['Dec 09' 'Jan 10' 'Feb 10' 'May 10' 'Aug 10' 'Sep 10' 'Oct 10' 'Nov 10'
 'Dec 10' 'Feb 11' 'Apr 11' 'May 11' 'Jun 11' 'Aug 11' 'Oct 11' 'Nov 11']",United Kingdom,6205,353,10148.929999999993,16.95,0.19,1.95,2011-11-16,2009-12-10,1.2,405.9571999999997,1.875,634.3081249999996,338.29766666666643,206.83333333333334,11.766666666666667,24,30,10148.929999999993,730,4,5,5,5,455,0,0,0,0,0,0,0,0,0,0,1
15806.0,3,3,['Mar 11' 'Jul 11' 'Oct 11'],United Kingdom,602,24,784.5799999999999,5.45,0.29,1.25,2011-10-24,2011-03-08,0.12,31.3832,1.0,261.52666666666664,261.52666666666664,200.66666666666666,8.0,47,3,784.5799999999999,277,4,3,3,2,433,0,0,0,0,0,0,0,0,0,0,1
15807.0,5,4,['Feb 10' 'Oct 10' 'Sep 11' 'Oct 11'],United Kingdom,1532,85,1817.52,12.75,0.21,1.65,2011-10-20,2010-02-11,0.2,72.7008,1.25,454.38,363.504,306.4,17.0,51,5,1817.52,667,4,4,4,4,444,0,0,0,0,0,0,0,0,0,0,1
15808.0,21,14,"['Dec 09' 'Jan 10' 'Feb 10' 'Mar 10' 'Apr 10' 'May 10' 'Jun 10' 'Jul 10'
 'Aug 10' 'Oct 10' 'Nov 10' 'Dec 10' 'Jan 11' 'Feb 11']",United Kingdom,6753,365,17180.25000000004,29.95,0.21,2.55,2011-02-06,2009-12-01,0.84,687.2100000000016,1.5,1227.1607142857172,818.1071428571447,321.57142857142856,17.38095238095238,307,21,17180.25000000004,739,2,5,5,5,255,0,0,0,0,0,0,0,0,0,0,1
15809.0,7,7,['Jun 10' 'Sep 10' 'Feb 11' 'Mar 11' 'May 11' 'Jun 11' 'Nov 11'],United Kingdom,700,51,1274.4400000000007,295.0,0.19,2.55,2011-11-03,2010-06-22,0.28,50.97760000000003,1.0,182.06285714285724,182.06285714285724,100.0,7.285714285714286,37,7,1274.4400000000007,536,4,4,4,3,444,0,0,0,0,0,0,0,0,0,0,1
15810.0,8,8,['Feb 10' 'Mar 10' 'Sep 10' 'Nov 10' 'Feb 11' 'Apr 11' 'Jun 11' 'Sep 11'],United Kingdom,1653,112,2999.04,16.95,0.42,1.65,2011-09-22,2010-02-04,0.32,119.9616,1.0,374.88,374.88,206.625,14.0,79,8,2999.04,674,3,4,5,4,345,0,0,0,0,0,0,0,0,0,0,1
